simple_number,unique_contrast_count,contrasts_in_NMA,record_id,aggregated,wwc_rating,measure_type,intervention_content,unique_study_count,...10,sort to match WWC data export,sortcode,TO1_NNMA,full_citation,contrast_name,subtract duplicated comparison samples,Abbreviated Citation,Abbreviated Citation for NNMA Paper,publication_year,OLD Abbreviated Citation,...21,study_design,contrast_id,OLD DONT USE,...25,New disaggregate,simplified contrast name (intervention),simplified contrast name (comparison),Link to MRG,contrast_primacy,measure_type_details,measure_intention,grade_level_key...33,...34,...35,...36,measure_name,domain,13domains_granularWWC,domain_numeric,intervention_n,comparison_n,full_sample_size,es_id,effect_size,standard_error,variance,contrast_name...48,subtract duplicated comparison samples from multicontrast studies to calculate overall sample size,TvsT,FULL WP,PART WP,FRACTIONS,WHOLE NUMBERS,NL_TX,N_TX,SEO_TX,...58,TES_TX,ES_TX,TV_TX,VF_TX,SV_TX,F_TX,FA_TX,FG_TX,FGA_TX,FAO_TX,FGO_TX,PRB_TX,PRM_TX,BX_TX,FB_TX,FC_TX,FBO_TX,FCO_TX,FBC_TX,FI_TX,FE_TX,FWOF_TX,FF_TX,FIO_TX,FEO_TX,FIE_TX,RS_TX,RV_TX,R2D_TX,R3D_TX,GS_TX,MS_TX,NL_COMP,N_COMP,SEO_COMP,TES_COMP,ES_COMP,TV_COMP,VF_COMP,SV_COMP,F_COMP,FA_COMP,FG_COMP,FGA_COMP,FAO_COMP,FGO_COMP,PRB_COMP,PRM_COMP,BX_COMP,FB_COMP,FC_COMP,FBO_COMP,FCO_COMP,FBC_COMP,FI_COMP,FE_COMP,FWOF_COMP,FF_COMP,FIO_COMP,FEO_COMP,FIE_COMP,RS_COMP,RV_COMP,R2D_COMP,R3D_COMP,GS_COMP,MS_COMP,intervention_prelim,comparison_prelim,Included in NMAs when n=1 were excluded,Included in NMAs when n=1 were INcluded,intervention_lowdose,comparison_lowdose,intervention_hi_or_lo,comparison_hi_or_lo,intervention_combo,comparison_combo,classrooms,schools,geographic_loc,TvsTwithICcodes,TvsTwithoutICcodes,control_nature,active_passive,control_nature_numeric,comparison_desc,control_group_relevance,dosage_minutes_per-session,dosage_weekly_freq,dosage_weeks,dosage_overall_minutes,dosage_overall_minutes_midpoint,dosage_overall_hours,group_size,group_size_average,group_size_category,grade_level,grade_level_key...156,Technology,setting,measure_class,measure_developer,measure_developer_numeric,interventionist_desc,interventionist,interventionist_numeric,initial_training,initial_training_duration,initial_training_format,ongoing_training,ongoing_training_with NR,ongoing_training_duration,ongoing_training_format,SPED or MD? (SK)NO!,research_lab,Checked,...175,...176,...177,...178,group1_id,group2_id,FF,FF.RS,NL.FF.RS,NL.RS,RS,VF.FF.RS,VF.RS,BAU,contrast,design,NL,VF
,NA,1,MI21119,IN,MWOR,Main,W,NA,NA,273,327,TO1,"Kanive, R., Nelson, P. M., Burns, M. K., & Ysseldyke, J. (2014). Comparison of the Effects of Computer-Based Practice and Conceptual Understanding Interventions on Mathematics Fact Retention and Generalization. Journal of Educational Research, 107(2), 83-89.",Conceptual understanding intervention vs. Control,NA,Kanive et al. (2014),NA,2014,Kanive et al. (2014),Match,Randomized Control Trial,87456,NA,0,NO,NA,NA,NA,Primary,NA,NA,,NA,NA,NA,Single-skill Curriculum-Based Measures of Mathematics (CBM-M): Multiplication fact fluency,Whole Numbers,Whole Numbers Computation,2,29,28,57,175,0.287,0.26265925736743484,0.07091957942269467,NA,NA,0,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RS,BAU,X,X,SEO,BAU,RS+SEO,BAU,TES or SEO + RS or RV,BAU,NA,1,Minnesota,NA,NA,Control,Passive,0,Business as usual core mathematics instruction,,,1,,,,0.5,,7.5,7,4.5,,None,,independent,independent,2,Graduate students,research staff,1,,,,0,,,,,8,TRUE,FALSE,FALSE,FALSE,FALSE,1,2,0,0,0,0,1,0,0,-1,RS_BAU,FF+RS_BAU,0,0
,Unique,1,MI21119,IN,MWOR,Main,W,NA,NA,272,326,TO1,"Kanive, R., Nelson, P. M., Burns, M. K., & Ysseldyke, J. (2014). Comparison of the Effects of Computer-Based Practice and Conceptual Understanding Interventions on Mathematics Fact Retention and Generalization. Journal of Educational Research, 107(2), 83-89.",Conceptual understanding intervention vs. Control,NA,Kanive et al. (2014),NA,2014,Kanive et al. (2014),Match,Randomized Control Trial,87456,Unique,0,NO,NA,NA,NA,Primary,NA,NA,,NA,NA,NA,"Single-digit multiplication word problem test: Multiplication fact generalization (Kanive, Nelson, Burns, and Ysseldyke 2014)",Whole Numbers,Whole Numbers Word Problems/Problem Solving,2,29,28,57,176,0.164,0.26175660556330094,0.07043297415953677,Conceptual understanding intervention vs. Control,NA,0,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RS,BAU,X,X,SEO,BAU,RS+SEO,BAU,TES or SEO + RS or RV,BAU,NA,1,Minnesota,NA,NA,Control,Passive,0,Business as usual core mathematics instruction,,,1,,,,0.5,,7.5,7,4.5,,None,,researcher,researcher developed,1,Graduate students,research staff,1,,,,0,,,,,8,TRUE,FALSE,FALSE,FALSE,FALSE,1,2,0,0,0,0,1,0,0,-1,RS_BAU,FF+RS_BAU,0,0
,NA,1,MI21119,IN,MWOR,Main,W,NA,NA,275,329,TO1,"Kanive, R., Nelson, P. M., Burns, M. K., & Ysseldyke, J. (2014). Comparison of the Effects of Computer-Based Practice and Conceptual Understanding Interventions on Mathematics Fact Retention and Generalization. Journal of Educational Research, 107(2), 83-89.",Conceptual understanding intervention vs Math Facts in a Flash (computer-based intervention),NA,Kanive et al. (2014),NA,2014,Kanive et al. (2014),Match,Randomized Control Trial,87457,NA,1,NO,NA,NA,NA,Secondary,NA,N/A,,NA,NA,NA,Single-skill Curriculum-Based Measures of Mathematics (CBM-M): Multiplication fact fluency,Whole Numbers,Whole Numbers Computation,2,29,28,57,177,-0.176,0.26182310099027395,0.07046876363322098,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,RS,FF,X,X,SEO,NA,RS+SEO,FF,TES or SEO + RS or RV,FF+FWOF,NA,1,Minnesota,1,NA,Alternate Treatment,Active,1,Conceptual understanding intervention,,,1,,,,0.5,,7.5,7,4.5,,None,,independent,independent,2,Graduate students,research staff,1,,,,0,,,,,8,TRUE,FALSE,FALSE,FALSE,FALSE,1,3,-1,0,0,0,1,0,0,0,RS_FF,FF+RS_BAU,0,0
,Unique,1,MI21119,IN,MWOR,Main,W,NA,NA,274,328,TO1,"Kanive, R., Nelson, P. M., Burns, M. K., & Ysseldyke, J. (2014). Comparison of the Effects of Computer-Based Practice and Conceptual Understanding Interventions on Mathematics Fact Retention and Generalization. Journal of Educational Research, 107(2), 83-89.",Conceptual understanding intervention vs Math Facts in a Flash (computer-based intervention),NA,Kanive et al. (2014),NA,2014,Kanive et al. (2014),Match,Randomized Control Trial,87457,Unique,1,NO,NA,NA,NA,Secondary,NA,N/A,,NA,NA,NA,"Single-digit multiplication word problem test: Multiplication fact generalization (Kanive, Nelson, Burns, and Ysseldyke 2014)",Whole Numbers,Whole Numbers Word Problems/Problem Solving,2,29,28,57,178,0.049,0.2613570328505351,0.07021810573848414,Conceptual understanding intervention vs Math Facts in a Flash (computer-based intervention),29,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,RS,FF,X,X,SEO,NA,RS+SEO,FF,TES or SEO + RS or RV,FF+FWOF,NA,1,Minnesota,1,NA,Alternate Treatment,Active,1,Conceptual understanding intervention,,,1,,,,0.5,,7.5,7,4.5,,None,,researcher,researcher developed,1,Graduate students,research staff,1,,,,0,,,,,8,TRUE,FALSE,FALSE,FALSE,FALSE,1,3,-1,0,0,0,1,0,0,0,RS_FF,FF+RS_BAU,0,0
,Unique,1,MI21843,IN,MWOR,Main,W,NA,NA,308,361,TO1,"Powell, S. R., & Driver, M. K. (2015). The influence of mathematics vocabulary instruction embedded within addition tutoring for first-grade students with mathematics difficulty. Learning Disability Quarterly, 38(4), 221-233. doi:10.1177/0731948714564577",Addition tutoring with embedded vocabulary vs. Addition tutoring without embedded vocabulary,NA,Powell & Driver (2015),NA,2015,Powell & Driver (2015),Match,Randomized Control Trial,87242,Unique,0,NO,NA,NA,NA,Secondary,NA,N/A,,NA,NA,NA,Addition Fluency,Whole Numbers,Whole Numbers Computation,2,35,35,70,179,-0.321,0.2379170156113539,0.05787886428571428,Addition tutoring with embedded vocabulary vs. Addition tutoring without embedded vocabulary,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,NA,1,1,NA,1,NA,NA,1,NA,,,1,NA,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,NA,1,1,NA,1,NA,NA,1,NA,NA,1,1,NA,NA,1,NA,1,1,NA,1,VF+FF+RS,FF+RS,X,X,NA,NA,VF+FF+RS,FF+RS,VF or TV + FF or FWOF + RS or RV,FF + FWOF or RS + RV,58,18,Mid-Atlantic region,1,NA,Alternate Treatment,Active,1,Addition tutoring without embedded vocabulary,,,3,,,,3.125,,1,1,1,,None,,researcher,researcher developed,1,Tutors (undergraduate and graduate students),research staff,1,,,,1,,,,,5,TRUE,FALSE,FALSE,FALSE,FALSE,1,2,1,-1,0,0,1,1,0,0,VF+FF+RS_FF+RS,VF+FF+RS_FF+RS_BAU,0,1
,Unique,1,MI21843,IN,MWOR,Main,W,NA,NA,307,360,TO1,"Powell, S. R., & Driver, M. K. (2015). The influence of mathematics vocabulary instruction embedded within addition tutoring for first-grade students with mathematics difficulty. Learning Disability Quarterly, 38(4), 221-233. doi:10.1177/0731948714564576",Addition tutoring with embedded vocabulary vs. Control,NA,Powell & Driver (2015),NA,2015,Powell & Driver (2015),Match,Randomized Control Trial,89444,Unique,0,NO,NA,NA,NA,Secondary,NA,NA,,NA,NA,NA,Addition Fluency,Whole Numbers,Whole Numbers Computation,2,35,28,63,180,0.18,0.2509164077930824,0.06454285714285714,Addition tutoring with embedded vocabulary vs. Control,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,NA,1,1,NA,1,NA,NA,1,NA,,,1,NA,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VF+FF+RS,BAU,X,X,NA,BAU,VF+FF+RS,BAU,VF or TV + FF or FWOF + RS or RV,BAU,58,18,Mid-Atlantic region,NA,NA,Control,Passive,0,Business as usual core mathematics instruction,,,3,,,,3.125,,1,1,1,,None,,researcher,researcher developed,1,Tutors (undergraduate and graduate students),research staff,1,,,,1,,,,,5,TRUE,FALSE,FALSE,FALSE,FALSE,1,3,1,0,0,0,1,1,0,-1,VF+FF+RS_BAU,VF+FF+RS_FF+RS_BAU,0,1
,Unique,1,MI21843,IN,MWOR,Main,W,NA,NA,304,359,TO1,"Powell, S. R., & Driver, M. K. (2015). The influence of mathematics vocabulary instruction embedded within addition tutoring for first-grade students with mathematics difficulty. Learning Disability Quarterly, 38(4), 221-233. doi:10.1177/0731948714564574",Addition tutoring without embedded vocabulary vs. Control,NA,Powell & Driver (2015),NA,2015,Powell & Driver (2015),Match,Randomized Control Trial,87243_disagg,Unique,1,YES,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Addition Fluency,Whole Numbers,Whole Numbers Computation,2,35,28,63,181,0.521,0.2545773760955593,0.06644000793650794,Addition tutoring without embedded vocabulary vs. Control,98,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,NA,1,1,NA,1,NA,NA,1,NA,,,1,NA,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FF+RS,BAU,X,X,NA,BAU,FF+RS,BAU,FF or FWOF + RS or RV,BAU,58,18,Mid-Atlantic region,NA,NA,Control,Passive,0,Business as usual core mathematics instruction,,,3,,,,3.125,,1,1,1,,None,,researcher,researcher developed,1,Tutors (undergraduate and graduate students),research staff,1,,,,1,,,,,5,TRUE,FALSE,FALSE,FALSE,FALSE,2,3,1,1,0,0,1,0,0,-1,FF+RS_BAU,VF+FF+RS_FF+RS_BAU,0,0
,NA,1,MI21846,IN,MWOR,Main,W,NA,NA,NA,379,TO1,"Powell, S. R., Driver, M. K., & Julian, T. E. (2015). The effect of tutoring with nonstandard equations for students with mathematics difficulty. Journal of Learning Disabilities, 48(5), 523-534. doi:10.1177/0022219413512613",Standard equations tutoring vs. Control,NA,"Powell, Driver et al. (2015)","Powell, Driver et al. (2015)",2015,"Powell, Driver et al. (2015)",Match,Randomized Control Trial,87245_disagg_a,NA,1,YES,NA,NA,NA,Primary,NA,NA,,NA,NA,NA,Open Equations- Standard equations,Whole Numbers,Whole Numbers Computation,2,18,14,32,188,0.34,0.3498265242102967,0.128790376984127,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,1,NA,1,1,1,NA,0,1,1,NA,,,1,NA,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FF+RS,BAU,X,X,TV,BAU,FF+RS+TV,BAU,VF or TV + FF or FWOF + RS or RV,BAU,31,10,Mid-Atlantic region,NA,NA,Control,Passive,0,Business as usual core mathematics instruction,,,3,,,,2.5,,1,1,2,,None,,researcher,researcher developed,1,Tutors (graduate students and project coordinator),research staff,1,,,,1,,,,,5,TRUE,FALSE,FALSE,FALSE,FALSE,2,3,1,1,0,0,1,0,0,-1,FF+RS_BAU,FF+RS_BAU,0,0
,NA,1,MI21846,IN,MWOR,Main,W,NA,NA,NA,374,TO1,"Powell, S. R., Driver, M. K., & Julian, T. E. (2015). The effect of tutoring with nonstandard equations for students with mathematics difficulty. Journal of Learning Disabilities, 48(5), 523-534. doi:10.1177/0022219413512613",Standard equations tutoring vs. Control,NA,"Powell, Driver et al. (2015)","Powell, Driver et al. (2015)",2015,"Powell, Driver et al. (2015)",Match,Randomized Control Trial,87245_disagg_a,NA,1,YES,NA,NA,NA,Primary,NA,NA,,NA,NA,NA,Addition Fluency,Whole Numbers,Whole Numbers Computation,2,18,14,32,189,0.17,0.3479818273173157,0.12743568948412698,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,1,NA,1,1,1,NA,0,1,1,NA,,,1,NA,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FF+RS,BAU,X,X,TV,BAU,FF+RS+TV,BAU,VF or TV + FF or FWOF + RS or RV,BAU,31,10,Mid-Atlantic region,NA,NA,Control,Passive,0,Business as usual core mathematics instruction,,,3,,,,2.5,,1,1,2,,None,,researcher,researcher developed,1,Tutors (graduate students and project coordinator),research staff,1,,,,1,,,,,5,TRUE,FALSE,FALSE,FALSE,FALSE,2,3,1,1,0,0,1,0,0,-1,FF+RS_BAU,FF+RS_BAU,0,0
,NA,1,MI21846,IN,MWOR,Main,W,NA,NA,NA,375,TO1,"Powell, S. R., Driver, M. K., & Julian, T. E. (2015). The effect of tutoring with nonstandard equations for students with mathematics difficulty. Journal of Learning Disabilities, 48(5), 523-534. doi:10.1177/0022219413512613",Standard equations tutoring vs. Control,NA,"Powell, Driver et al. (2015)","Powell, Driver et al. (2015)",2015,"Powell, Driver et al. (2015)",Match,Randomized Control Trial,87245_disagg_a,NA,1,YES,NA,NA,NA,Primary,NA,NA,,NA,NA,NA,Equal Sign Tasks,Whole Numbers,Whole Numbers Computation,2,18,14,32,190,0.17,0.3479818273173157,0.12743568948412698,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,1,NA,1,1,1,NA,0,1,1,NA,,,1,NA,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FF+RS,BAU,X,X,TV,BAU,FF+RS+TV,BAU,VF or TV + FF or FWOF + RS or RV,BAU,31,10,Mid-Atlantic region,NA,NA,Control,Passive,0,Business as usual core mathematics instruction,,,3,,,,2.5,,1,1,2,,None,,independent,researcher developed,1,Tutors (graduate students and project coordinator),research staff,1,,,,1,,,,,5,TRUE,FALSE,FALSE,FALSE,FALSE,2,3,1,1,0,0,1,0,0,-1,FF+RS_BAU,FF+RS_BAU,0,0
,NA,1,MI21846,IN,MWOR,Main,W,NA,NA,NA,376,TO1,"Powell, S. R., Driver, M. K., & Julian, T. E. (2015). The effect of tutoring with nonstandard equations for students with mathematics difficulty. Journal of Learning Disabilities, 48(5), 523-534. doi:10.1177/0022219413512613",Standard equations tutoring vs. Control,NA,"Powell, Driver et al. (2015)","Powell, Driver et al. (2015)",2015,"Powell, Driver et al. (2015)",Match,Randomized Control Trial,87245_disagg_a,NA,1,YES,NA,NA,NA,Primary,NA,NA,,NA,NA,NA,Equivalence Problems,Whole Numbers,Whole Numbers Computation,2,18,14,32,191,-0.15,0.34784526819416584,0.127335689484127,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,1,NA,1,1,1,NA,0,1,1,NA,,,1,NA,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FF+RS,BAU,X,X,TV,BAU,FF+RS+TV,BAU,VF or TV + FF or FWOF + RS or RV,BAU,31,10,Mid-Atlantic region,NA,NA,Control,Passive,0,Business as usual core mathematics instruction,,,3,,,,2.5,,1,1,2,,None,,researcher,researcher developed,1,Tutors (graduate students and project coordinator),research staff,1,,,,1,,,,,5,TRUE,FALSE,FALSE,FALSE,FALSE,2,3,1,1,0,0,1,0,0,-1,FF+RS_BAU,FF+RS_BAU,0,0
,Unique,1,MI21846,IN,MWOR,Main,W,NA,NA,NA,378,TO1,"Powell, S. R., Driver, M. K., & Julian, T. E. (2015). The effect of tutoring with nonstandard equations for students with mathematics difficulty. Journal of Learning Disabilities, 48(5), 523-534. doi:10.1177/0022219413512613",Standard equations tutoring vs. Control,NA,"Powell, Driver et al. (2015)","Powell, Driver et al. (2015)",2015,"Powell, Driver et al. (2015)",Match,Randomized Control Trial,87245_disagg_a,Unique,0,YES,NA,NA,NA,Primary,NA,NA,,NA,NA,NA,Open Equations- Nonstandard equations,Whole Numbers,Whole Numbers Computation,2,18,14,32,193,0.76,0.35949682101150715,0.13600912698412698,Standard equations tutoring vs. Control,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,1,NA,1,1,1,NA,0,1,1,NA,,,1,NA,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FF+RS,BAU,X,X,TV,BAU,FF+RS+TV,BAU,VF or TV + FF or FWOF + RS or RV,BAU,31,10,Mid-Atlantic region,NA,NA,Control,Passive,0,Business as usual core mathematics instruction,,,3,,,,2.5,,1,1,2,,None,,researcher,researcher developed,1,Tutors (graduate students and project coordinator),research staff,1,,,,1,,,,,5,TRUE,FALSE,FALSE,FALSE,FALSE,2,3,1,1,0,0,1,0,0,-1,FF+RS_BAU,FF+RS_BAU,0,0
,NA,1,MI21846,IN,MWOR,Main,W,NA,NA,NA,385,TO1,"Powell, S. R., Driver, M. K., & Julian, T. E. (2015). The effect of tutoring with nonstandard equations for students with mathematics difficulty. Journal of Learning Disabilities, 48(5), 523-534. doi:10.1177/0022219413512613",Standard + nonstandard equations (combined) tutoring vs. Control,NA,"Powell, Driver et al. (2015)","Powell, Driver et al. (2015)",2015,"Powell, Driver et al. (2015)",Match,Randomized Control Trial,87245_disagg_b,NA,0,YES,NA,NA,NA,Primary,NA,NA,,NA,NA,NA,Open Equations- Standard equations,Whole Numbers,Whole Numbers Computation,2,19,14,33,194,0.77,0.3558548905300036,0.13304348370927319,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,1,NA,1,1,1,NA,0,1,1,NA,,,1,NA,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FF+RS,BAU,X,X,TV,BAU,FF+RS+TV,BAU,VF or TV + FF or FWOF + RS or RV,BAU,31,10,Mid-Atlantic region,NA,NA,Control,Passive,0,Business as usual core mathematics instruction,,,3,,,,2.5,,1,1,2,,None,,researcher,researcher developed,1,Tutors (graduate students and project coordinator),research staff,1,,,,1,,,,,5,TRUE,FALSE,FALSE,FALSE,FALSE,1,3,1,1,0,0,1,0,0,-1,FF+RS_BAU,FF+RS_BAU,0,0
,NA,1,MI21846,IN,MWOR,Main,W,NA,NA,NA,380,TO1,"Powell, S. R., Driver, M. K., & Julian, T. E. (2015). The effect of tutoring with nonstandard equations for students with mathematics difficulty. Journal of Learning Disabilities, 48(5), 523-534. doi:10.1177/0022219413512613",Standard + nonstandard equations (combined) tutoring vs. Control,NA,"Powell, Driver et al. (2015)","Powell, Driver et al. (2015)",2015,"Powell, Driver et al. (2015)",Match,Randomized Control Trial,87245_disagg_b,NA,0,YES,NA,NA,NA,Primary,NA,NA,,NA,NA,NA,Addition Fluency,Whole Numbers,Whole Numbers Computation,2,19,14,33,195,0.35,0.34619194434115697,0.12591621098200045,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,1,NA,1,1,1,NA,0,1,1,NA,,,1,NA,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FF+RS,BAU,X,X,TV,BAU,FF+RS+TV,BAU,VF or TV + FF or FWOF + RS or RV,BAU,31,10,Mid-Atlantic region,NA,NA,Control,Passive,0,Business as usual core mathematics instruction,,,3,,,,2.5,,1,1,2,,None,,researcher,researcher developed,1,Tutors (graduate students and project coordinator),research staff,1,,,,1,,,,,5,TRUE,FALSE,FALSE,FALSE,FALSE,1,3,1,1,0,0,1,0,0,-1,FF+RS_BAU,FF+RS_BAU,0,0
,NA,1,MI21846,IN,MWOR,Main,W,NA,NA,NA,381,TO1,"Powell, S. R., Driver, M. K., & Julian, T. E. (2015). The effect of tutoring with nonstandard equations for students with mathematics difficulty. Journal of Learning Disabilities, 48(5), 523-534. doi:10.1177/0022219413512613",Standard + nonstandard equations (combined) tutoring vs. Control,NA,"Powell, Driver et al. (2015)","Powell, Driver et al. (2015)",2015,"Powell, Driver et al. (2015)",Match,Randomized Control Trial,87245_disagg_b,NA,0,YES,NA,NA,NA,Primary,NA,NA,,NA,NA,NA,Equal Sign Tasks,Whole Numbers,Whole Numbers Computation,2,19,14,33,196,0.66,0.3526531045326669,0.13066015037593984,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,1,NA,1,1,1,NA,0,1,1,NA,,,1,NA,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FF+RS,BAU,X,X,TV,BAU,FF+RS+TV,BAU,VF or TV + FF or FWOF + RS or RV,BAU,31,10,Mid-Atlantic region,NA,NA,Control,Passive,0,Business as usual core mathematics instruction,,,3,,,,2.5,,1,1,2,,None,,independent,researcher developed,1,Tutors (graduate students and project coordinator),research staff,1,,,,1,,,,,5,TRUE,FALSE,FALSE,FALSE,FALSE,1,3,1,1,0,0,1,0,0,-1,FF+RS_BAU,FF+RS_BAU,0,0
